question,reference,base_prediction,finetuned_prediction,base_rouge1,base_rouge2,base_rougeL,base_f1,ft_rouge1,ft_rouge2,ft_rougeL,ft_f1
Milletvekilleri görevlerini nasıl yerine getireceklerine dair yemin ederler?,Tarafsızlık içinde yerine getireceklerine dair yemin ederler.,"Milletvekilleri görevlerinin yerine getirilmesi için genellikle şu şekilde yemin edilmektedir:

1. ""Bu milletvekili, hükümetin temel kurumları ve yetkilileri tarafından yönetilen görevlere yerleştirilecektir.""

2. ""Bu milletvekili, hükümetin temel kurumları ve yetkilileri tarafından belirlenen görevleri yerine getirecektir.""

3. ""Bu milletvekili, hükümetin temel kurumları ve yetkilileri tarafından belirlenmiş görevlerdeki haklar ve yetkileri yerine getirecektir.""

4. ""Bu milletvekili, hükümetin temel kurumları ve yetkilileri tarafından belirlenen görevlerdeki kritik öneme sahip olacak.""

5. ""Bu milletvekili, hükümetin temel kurumları ve yetkilileri tarafından belirlenen görevlerdeki kritik rolü yerine getirecektir.""

6. ""Bu milletvekili, hükümetin temel kurumları ve yetkilileri tarafından belirlenen","Milletvekilleri, görevlerini anayasaya ve kanunlara uygun olarak yerine getirmeleri için yemin ederler. (madde 85)",0.0625,0.0,0.03125,0.040816326530612256,0.3076923076923077,0.08333333333333334,0.23076923076923075,0.2857142857142857
Anayasanın 105. Maddesi Nasıl Uygulanır?,"Cumhurbaşkanına, vatana ihanet dışında hiçbir suçtan dolayı ceza davası açılamamasıyla uygulanır.","Anayasanın 105. Maddesi, genellikle ""Kendiliğinden Hükümetin Yeteriyle Çalışması"" veya ""Hükümetin Yeteriyle Çalışması"" olarak bilinen bir anayasal maddi. Bu maddi, hükümetin kendine özgü görevlerini yerine getirmesini ve bu görevleri yerine getirme sürecinin yetersizlik olup olmadığını değerlendirmesini temsil eder.

Bu maddi, hükümetin belirlenen görevlerini yerine getirmesini gerektiren koşulları belirtir. Örneğin, hükümetin belirlenen görevlerini yerine getirmeyen durumlar, hükümetin yetersizliğini gösterir ve bu durumlarda hükümetin işlevlerini tamamlaması gerekmektedir.

Maddi, hükümetin belirlenen görevlerini yerine getirmeyen durumları belirlemeye ve bu durumlara karşı müdahale etmeye yönelik bir araçtır. Ancak, bu maddi, genellikle özel durumlarda kullanılır ve genel bir anayasa düzeni içindeki diğer","TBMM'nin, üye tam sayısının salt çoğunluğu ile seçimler yapmasıyla uygulanır.",0.038461538461538464,0.0,0.02564102564102564,0.0,0.15789473684210525,0.1111111111111111,0.15789473684210525,0.09523809523809525
Sözleşmenin geçerlilik şartları nelerdir?,"Sözleşmenin geçerlilik şartları; tarafların ehliyeti, sözleşme konusu, irade beyanının varlığı ve hukuka uygunluktur.","Sözleşme geçerliliği için belirli şartlar gereklidir. Bu şartlar genellikle:

1. **Ücret**: Üretilen maliyet veya ücret belirlenmelidir.

2. **İşteki Hedef**: Sözleşme'nin amacı belirlenmelidir.

3. **Kullanım Süresi**: Sözleşme'nin süresi belirlenmelidir.

4. **Maliyetler**: Sözleşme sırasında alınan maliyetleri belirtmelidir.

5. **İşteki Kullanıcı**: Sözleşme'nin amacı olan kişi belirlenmelidir.

6. **İşteki Hizmet**: Sözleşme'nin amacı olan hizmet belirlenmelidir.

7. **İşteki Alan**: Sözleşme'nin amacı olan alan belirlenmelidir.

8. **İşteki Fırsat**: Sözleşme'nin amacı olan fırsat belirlenmelidir.

9. **İşteki Hesaplamalar**: Sözleşme'nin amacı olan hesaplamalar belirlenmelidir.

Bu şartlar gen","Sözleşme, türkiye büyük millet meclisi tarafından kabul edilmesi ve resmi gazete'de yayımlanması ile geçerli olur. (madde 148)",0.0979020979020979,0.0425531914893617,0.0979020979020979,0.0,0.21276595744680848,0.08888888888888889,0.1702127659574468,0.06666666666666667
Köydeki bir çocuk tüfekle vurdu ve serbest bırakıldı. bu durumda ne yapmalıyız?,"Serbest bırakılması, tutuksuz yargılanması anlamına gelir. ancak ceza almayacağı anlamına gelmez, tutukluluk durumu farklı bir konudur.","Bu durumda, çocukun güvenliği için en iyi yolculuğunu takip etmek ve ona güvenli bir yerde bulunmakta olabilirsiniz. Ancak, çocukun güvenliğini korumak ve ona daha fazla yardım almak için, çocukun evine veya başka bir güvenli yerine taşınmasını öneririm. Ayrıca, çocukun güvenliğinin sağlanması için eğitim ve bilgi sunma da önemlidir.","Tüfe ile vurulan çocuğun korunması için mahkemeye başvurmanız gerekmektedir. mahkeme, çocuğun korunma ve türkiye büyük millet meclisi tarafından belirlenen diğer hakların sağlanması için gerekli tedbirleri alır.",0.06818181818181818,0.0,0.045454545454545456,0.03125,0.06451612903225808,0.0,0.06451612903225808,0.0
Seçimlerin yenilenmesi kararının ardından geçici Bakanlar Kurulu nasıl oluşturulur?,"Seçimlerin yenilenmesi kararının alındığı tarihten itibaren beş gün içinde, geçici Bakanlar Kurulu bağımsız kişilerden veya mevcut hükümet dışındaki partilerin temsilcilerinden oluşur.","Geçici Bakanlar Kurumu (GBK) seçimi, seçimlerin yenilenmesi sonrasında yapılan bir karar olarak kabul edilir. Bu kurum, seçimlerin yenilenmesinde kullanılan seçmeli bir yasa tarafından belirlenmiştir.

GBK'nin oluşturulması genellikle şu adımları takip eder:

1. Seçimlerin yenilenmesi sonrasında, seçmenlerin sonuçlarını kontrol etmek için bir görevlendirme kuruluyor.

2. Bu görevlendirme, seçmenlerin sonuçlarını kontrol etmek için bir görevlendirme kuruluyor.

3. Bu görevlendirme, seçmenlerin sonuçlarını kontrol etmek için bir görevlendirme kuruluyor.

4. Bu görevlendirme, seçmenlerin sonuçlarını kontrol etmek için bir görevlendirme kuruluyor.

5. Bu görevlendirme, seçmenlerin sonuçlarını kontrol etmek için bir görevlendirme kuruluyor.

6. Bu görevlendirme, seçmenlerin sonuçlarını kontrol etmek için bir görevlendirme kuruluyor.

7. Bu görevlendir","Seçimlerin yenilenmesi kararının ardından, türkiye büyük millet meclisi genel kurulunun 15 üyesi olan cumhurbaşkanı, bakanlar kurulu'nun 7 üyesi olan i̇kinci başbakan ve beş üyesi olan idare mahkemesi üyelerinden oluşur. (madde 98)",0.13903743315508021,0.043243243243243246,0.09625668449197859,0.04918032786885246,0.35897435897435903,0.18421052631578944,0.28205128205128205,0.1923076923076923
"Bir televizyon dizisinde, sosyal güvenlik sisteminin keyfi olarak değiştirilebileceği savunulmuştur. Bu durum Anayasanın 52. Maddesi ile nasıl çelişir?","Anayasanın 52. Maddesi, devletin sosyal güvenlik sistemini adil ve dengeli bir şekilde düzenlemekle yükümlü olduğunu belirtir. Bu tür bir savunma bu maddeye aykırıdır.","Anayasa'nın 52. Maddesi, ""Sosyal Güvenlik Sistemi"" olarak adlandırılır ve bu maddi, sosyal güvenlik sistemlerinin kurulması ve yönetilmesini düzenler. Ancak, televizyon dizilerindeki sosyal güvenlik sisteminin keyfi olarak değiştirilebilmesi, genellikle sosyal güvenlik sisteminin etkili ve güvenli olduğunu vurgulamaktadır.

Bu nedenle, televizyon dizilerindeki sosyal güvenlik sisteminin keyfi olarak değiştirilebileceğini savunmak, genellikle sosyal güvenlik sisteminin etkinliğini ve etkililiği göstermektedir. Bu tür bir savunma, sosyal güvenlik sisteminin etkili ve güvenli olduğunu vurgulamaktadır.

Ancak, bu savunma, belirli bir anayasa maddesine göre olabilir veya belirli bir anayasa maddesine göre değerlendirilebilir. Eğer televizyon dizilerindeki sosyal güvenlik sisteminin keyfi olarak değiştirilebilmesi, bir anayasa madd","Anayasanın 52. Maddesi, herkesin sosyal güvenlik sistemine sahip olduğunu ve bu systemi koruma yükümlülüğünde kalmakta olduğunu belirtir. Bu tür bir savunma bu maddeye aykırıdır.",0.24390243902439024,0.11111111111111112,0.1951219512195122,0.1694915254237288,0.7246376811594203,0.5970149253731343,0.7246376811594203,0.6382978723404256
İdari yargıda iptal davasının sonuçları nelerdir?,"İptal davasının sonucunda, idari işlemin hukuka aykırılığı tespit edilirse, işlem iptal edilir. i̇ptal kararı, işlemin baştan itibaren geçersiz sayılmasını ve işlemin tüm sonuçlarının ortadan kalkmasını sağlar.","İdari yargıda iptal davası, belirli bir durumda veya durumdan sonra bir kişinin haklarını koruyacak şekilde bir durumu iptal etmek için yapılan bir davadır. Dava sonucu şunlar olabilir:

1. **Iptal Edilen Durum**: İptal edilen durum, belirli bir durum (örneğin, işbirliği anlaşması iptali) veya belirli bir durumdan sonra gerçekleşen bir olaydır.

2. **Hak Koruma**: İptal davası, belirli bir durumdan sonra gerçekleşen bir olayın haklarını korur. Bu durum, genellikle işbirliği anlaşmaları iptali gibi önemli bir durumdur.

3. **Yüksek Seçimler**: Yüksek seçimler, bu durumların geçerliliğini ve haklarının korunmasını sağlar. Bu, genellikle devlet kurumları tarafından yapılır.

4. **Kesinti Süreci**: İptal davası sonucu kesinti süresi başlatılır. Bu süre, belirli bir durumdan sonra gerçekleşen","İdari yargıda iptal davası, idarenin haksız işlemi veya haksız sonuçlanması durumlarında açılan davadır. Dava sonucu, idare tarafından iptali kabul edilir veya iptali reddedilir.",0.23115577889447234,0.06091370558375635,0.16080402010050251,0.06015037593984962,0.17721518987341772,0.0,0.12658227848101267,0.04081632653061224
İnançlı işlem nedir?,"İnançlı işlem, bir kişinin, bir malı başka bir kişiye, belirli bir şartın gerçekleşmesi veya belirli bir süre sonra geri almak üzere devrettiği hukuki işlemdir.","İnançlı işlem, İslam dininin temel kurallarına dayanan işlemlerdir. Bu işlemlerin çoğu, İslam dinin kendi hukukunun temel kurallarıyla sınıflandırılır. İşte bazı önemli anlatım noktaları:

1. İnançlı işlemlerin genel özellikleri:
   - İslam dininin temel kurallarını takip etmek gereklidir.
   - İşleminin hukuki ve felsefi yönlerini de göz önünde bulundurmalıdır.

2. Örneğin, ""Kızıl Kılıc"" (Qisas) işlemi:
   - İslam dininin en eski hukuki yasasılarından biridir.
   - Kızıl Kılıc, evliliğin sonucunu belirtir.

3. Diğer örnekleri:
   - ""Yeniden Yükseltme"" (Takbir)
   - ""Gönlü Yürüme"" (Zikriye)

4. Hukuki ve felsefi yönler:
   - İşlemlerde hukuki ve felsefi yönlerde karmaşık sonuçlar elde edilebilir.
  ","İnançlı işlem, bir kişinin, belirli bir konuya ilişkin inançlarını veya savunmasını ifade eden yazılı veya muhakeme metredir. bu işlemler, mahkemelerde veya özel kurullarda gerçekleştirilir.",0.11560693641618495,0.04678362573099415,0.10404624277456646,0.05172413793103448,0.4166666666666667,0.2571428571428571,0.3611111111111111,0.25
"Babam öldü, miras paylaşımı nasıl yapılır?","Miras, mirasçıların paylarına göre eşit olarak paylaşılır.","Miras paylaşımına girmek için aşağıdaki adımları izleyebilirsiniz:

1. Babanın ölümünden sonra babanın evindeki tüm maliyetleri karşılayabilirsiniz.

2. Babanın evindeki her şeyi (kötüntü, eşyalar, mal) satın alabilirsiniz.

3. Babanın evindeki her şeyi (kötüntü, eşyalar, mal) satmayla veya satma imzalamayı yapabilirsiniz.

4. Babanın evindeki her şeyi (kötüntü, eşyalar, mal) satmaya karar verirseniz, bu işlemi yapmak için bir işbirliği kurmanız gerekebilir.

5. Babanın evindeki her şeyi (kötüntü, eşyalar, mal) satmadığınızda, babanın evindeki her şeyi (kötüntü, eşyalar, mal) satın almayı planlıyorsanız, bu işlemi yapmak için bir işbirliği kurmanız gerekebilir.

6. Babanın evindeki her","Miras hakkınızda anlaşmazlık varsa, mahkeme kararı alabilirsiniz.",0.07894736842105261,0.0,0.03947368421052631,0.0,0.16,0.0,0.16,0.0
"Bir grup siyasetçi, seçimlerin yargı denetimine tabi olmadan gerçekleştirilebileceğini savunmaktadır. Bu durum Anayasanın 79. Maddesi'ne aykırı mıdır?","Evet, Anayasanın 79. Maddesi Türkiye Devleti'nin, seçimlerin yargı denetimine tabi olduğunu belirtir. Bu tür bir savunma Anayasa'ya aykırıdır.","Anayasa 79. Maddesinin amacı, seçimlerin ve seçim sürecinin anlayışlı ve düzenli olarak gerçekleştirilmesini sağlamaktır. Bu maddede belirlenen kurallar genellikle seçimlerin ve seçim sürecinin yapılandırıldığı yerde uygulanmalıdır.

Seçimlerin yargı denetimi, seçim sürecinin düzenli ve güvenilir olmasını sağlar. Bu nedenle, seçimlerin yargı denetimine tabi olması, seçim sürecinin düzenli ve güvenilir olmasını sağlar ve bu, Anayasa 79. Maddesinin amaçlarına uygun olur.

Bu nedenle, bir grup siyasetçi, seçimlerin yargı denetimine tabi olmadığını savunmak, Anayasa 79. Maddesinin amaçlarına uygun bir şekilde gerçekleştiğinden emin olabilir.","Evet, Anayasanın 79. Maddesi, seçimlerin yargı denetimine tabi olduğunu belirtir. Bu tür bir savunma Anayasa'ya aykırıdır.",0.18918918918918917,0.0684931506849315,0.12162162162162161,0.14432989690721648,0.923076923076923,0.8800000000000001,0.923076923076923,0.8823529411764706
İfa yeri nedir?,"İfa yeri, borcun yerine getirileceği yerdir. i̇fa yeri, taraflar arasında kararlaştırılabilir veya borcun türüne göre yasalarla belirlenir.","İfa yeri, belirli bir suçun veya suçunuzla ilgili bir yargıda veya mahkemeye karşı yapılan bir ifadeye ait bir yerdir. İfa yeri, bu ifadenin gerçekleşmesi için gereken tüm koşulların ve durumların yerine getirilmesi gereken tüm bilgilere sahip olmak üzere, belirlenen bir yerdir.

İfa yeri genellikle:

1. Mahkemeye karşı yapılan ifadelerde bulunur.
2. Hükümetin veya diğer önemli kurumlardan alınan ifadelerde bulunur.
3. Genellikle mahkemenin veya mahkemeye karşı yapılan ifadenin yerini temsil eder.
4. Bu ifadelerin tamamlandığı yerden veya mahkemenin veya mahkemeye karşı yapılan ifadenin tamamlandığı yerden geçerlidir.

İfa yeri, belirli bir suçun veya suçunuzla ilgili bir yargıda veya mahkemeye karşı yapılan bir ifadenin tamamlandığı yerdir. Bu durumda, mahkemenin veya mahkemeye","İfa yeri, taşınmaz malı veya mülkiyeti olan herhangi bir şeyin, taraflar arasında paylaştırılması gereken yerdir.",0.147239263803681,0.062111801242236024,0.11042944785276074,0.08,0.40816326530612246,0.21276595744680848,0.32653061224489793,0.37500000000000006
Kusur oranında karşı tarafın trafik sigortasından talep edilen tamir masrafları ödenmeli midir?,"Evet, ödenmesi gerekirdi.","Bu sorunun doğru cevabı şu şekildedir:

Trafik sigorta, kusuru veya diğer hizmetlerin yanı sıra, talep edilen tamir masraflarını da ödemelidir.

Bu durumda, sigorta kuruluşu, kusuru tamir etmek için gereken tüm maliyetleri (örneğin, mürettebatı, işbirliği, teknik maliyetler vb.) hakkında bilgi vermelidir. Bu maliyetlerin tamamı, sigorta kuruluşuna talep edilebilir ve onun tarafından ödenmelidir.

Sigorta kuruluşları, kusuru tamir etmek için gereken tüm maliyetleri belirtmektedir. Bu maliyetlerin tamamı, sigorta kuruluşuna talep edilip, onun tarafından ödenmesi gerekmektedir. Sigorta kuruluşu, bu maliyetleri hesaplamak ve talebinizi karşılayabilmek için genellikle bir maliyet tabanı oluşturur.

Örneğin, sigorta kuruluşu, kusuru tamir etmek için gereken mürettebat","Trafik sigortası, kusuru ortaya çıkaran taraf tarafından yapılması gerekmektedir. Kusurun ortaya çıkması halinde, karşı taraf da sigorta kurallarına uygun olarak talep edebilir.",0.016,0.0,0.016,0.020408163265306124,0.0,0.0,0.0,0.0
Bir kişi bana hakaret etti. Ne yapabilirim?,"Hakarete uğradıysanız, savcılığa suç duyurusunda bulunarak hakaret eden kişi hakkında ceza davası açabilirsiniz. Ayrıca, manevi tazminat davası açarak zararlarınızın tazminini talep edebilirsiniz.","Bu durumda, sizin için en iyi yol, hakaretçinin onayını almak veya onun hakaretini reddetmek olabilir. Ancak bu, hakaretçinin hakimiyeti ve hakaretini reddetme yeteneğini kontrol eden bir kişiden gerektirir. Eğer hakaretçiniz hakimiyetle değilse, sizi koruma ve güvenliği açısından, hakaretçinin onayını almanızı öneririm.","Hakaretten dolayı, şikayette bulunabilir ve tazminat talep edebilirsiniz. Ayrıca, suç işleyen kişiye karşı yasal süreç başlatmak için mahkemeye başvurabilirsiniz.",0.1739130434782609,0.0,0.15217391304347827,0.031746031746031744,0.26229508196721313,0.06779661016949153,0.09836065573770493,0.24390243902439024
Yerel yönetimlerin görev ve yetkileri nelerdir,"Yerel yönetimlerin görev ve yetkileri arasında yerel altyapı hizmetleri, imar ve şehir planlama, yerel sağlık hizmetleri, çevre düzenlemesi ve yerel ekonomik gelişmeyi teşvik edici faaliyetler bulunmaktadır.","Yerel yönetimlerin görevleri ve yetkileri genellikle yerel yönetim kurumlarının işlevlerini ve bu kurumlara ait hakları içerir. Bu kurumlar genellikle yerel yönetim kurumunun temel görevlerini yerine getirmek için çalışırlar. İşte bazı örneklere baktığımızda:

1. Yerel yönetim kurumları genellikle:
   - Halka ve halka yakın ilişkileri yönetmek
   - Halka ve halka yakın soruları cevaplamak
   - Halka ve halka yakın ihtiyaçlarını karşılamak

2. Yerel yönetim kurumları genellikle:
   - Halka ve halka yakın politika ve düzenlemeyi yürütmek
   - Halka ve halka yakın ekonomik ve sosyal projeleri gerçekleştirmek
   - Halka ve halka yakın sağlık ve eğitim projeleri gerçekleştirmek

3. Yerel yönetim kurumları genellikle:
   - Halka ve halka yakın güvenlik ve endüstriyel projeler","Yerel yönetimlerin görev ve yetkileri arasında yerel ekonomik gelişimi sağlamak, kamu ihtiyaçlarını karşılamak, vatandaşların yaşam standartlarını yükseltmek ve yerel politika kurallarını belirlemek bulunmaktadır.",0.2057142857142857,0.06936416184971098,0.16000000000000003,0.10606060606060605,0.4657534246575342,0.3661971830985916,0.4109589041095891,0.36734693877551017
